field,ID,RA,DEC,z_peak,z_a,z_ml,Prob_gt_6,bin_z,F090W_flux,F090W_err,F115W_flux,F115W_err,F150W_flux,F150W_err,F200W_flux,F200W_err,F277W_flux,F277W_err,F356W_flux,F356W_err,F444W_flux,F444W_err,A_arcsec,B_arcsec,R_KRON_U,FWHM_arcsec,GINI,clean_phot_bands,size_usable,F444W_SNR,F356W_SNR
GOODS-S,450130,53.14025,-27.92315,6.519999980926514,6.519999980926514,6.5184736251831055,0.9999831914901733,6-8,nan,nan,29.6119,4.3770,24.3740,5.0257,20.5859,5.6349,23.4141,2.6386,42.6843,2.3905,23.9480,2.7341,0.0979,0.0773,1.4000,0.2078,0.6472,6,1,8.76,17.86
GOODS-S,450458,53.100414,-27.772861,7.510000228881836,7.510000228881836,7.511548042297363,0.9997795820236206,6-8,-2.7901,3.8694,4.7558,3.2403,7.2925,3.0718,4.5882,3.1089,5.9681,2.3521,5.2628,2.1368,12.2273,2.4817,0.0866,0.0695,1.4000,0.1849,0.5815,7,1,4.93,2.46
GOODS-S,450473,52.993275,-27.842,8.59000015258789,8.59000015258789,8.572897911071777,0.9999999403953552,8-10,5.2221,2.6652,41.9656,2.5149,66.7547,2.4027,70.2522,2.6327,66.7761,1.9970,75.5613,1.7349,112.4066,2.2962,0.0826,0.0786,1.4000,0.1898,0.7335,7,1,48.95,43.55
GOODS-S,450498,53.074043,-27.73074,6.380000114440918,6.380000114440918,6.375145435333252,1.000000238418579,6-8,17.2963,2.5030,20.9494,2.3375,13.2968,2.1895,16.4178,2.3616,16.1547,1.5136,26.9644,1.5397,17.1472,1.7380,0.0836,0.0775,1.4000,0.1897,0.6047,7,1,9.87,17.51
GOODS-S,450594,53.173786,-27.8901,7.03000020980835,7.03000020980835,7.029509544372559,1.0,6-8,nan,nan,19.7601,4.3817,14.0035,5.2160,8.9255,5.6367,17.6211,2.1709,18.0392,1.9252,27.6234,2.5491,0.0899,0.0807,1.4000,0.2012,0.5908,6,1,10.84,9.37
GOODS-S,450695,53.267662,-27.859657,7.849999904632568,7.849999904632568,7.834484577178955,0.9367032647132874,6-8,nan,nan,2.8364,2.7277,5.1296,2.1989,3.6534,1.7577,4.7307,1.1011,8.4311,0.9281,12.6033,1.2507,0.0760,0.0686,1.4000,0.1706,0.6247,6,1,10.08,9.08
GOODS-S,450754,53.00572,-27.762754,6.400000095367432,6.400000095367432,6.384858131408691,0.8640691637992859,6-8,-2.7393,nan,0.7685,nan,-2.2544,nan,29.6846,3.7258,31.7280,2.2940,30.4144,2.6341,22.5743,2.6117,0.1180,0.1055,1.4000,0.2636,0.5975,4,1,8.64,11.55
GOODS-S,450830,52.993572,-27.847559,6.680000305175781,6.680000305175781,6.681289196014404,0.9999779462814331,6-8,-0.2617,4.1751,18.6067,4.4050,13.4696,3.2759,17.5844,4.1360,22.5882,2.6216,31.0268,2.5704,23.6843,3.1361,0.1224,0.0810,1.4000,0.2444,0.6050,7,1,7.55,12.07
GOODS-S,450836,53.2927,-27.889893,6.800000190734863,6.800000190734863,6.79530143737793,0.9999999403953552,6-8,nan,nan,27.6899,7.6113,26.7044,5.0571,nan,nan,27.0728,4.6266,39.8516,2.2458,nan,nan,0.1034,0.0797,1.4000,0.2174,0.6822,4,1,0.00,17.75
GOODS-S,450837,53.29262,-27.889845,7.220000267028809,7.220000267028809,7.164478778839111,1.0000001192092896,6-8,nan,nan,23.4932,5.5814,20.7129,3.7533,nan,nan,16.8330,3.3220,31.5135,1.6775,nan,nan,0.0850,0.0805,1.4000,0.1949,0.7068,4,1,0.00,18.79
GOODS-S,450856,53.27767,-27.868376,6.710000038146973,6.710000038146973,6.705007076263428,0.9998632073402405,6-8,nan,nan,8.8336,1.1647,5.4734,1.3250,6.6130,1.3698,7.3133,1.2527,12.2631,1.0637,6.7998,1.1578,0.0778,0.0698,1.4000,0.1740,0.6220,6,1,5.87,11.53
GOODS-S,450936,53.005497,-27.74906,7.200000286102295,7.200000286102295,7.196923732757568,1.0,6-8,nan,nan,149.2299,15.9509,186.3155,12.8804,173.1134,5.1837,170.3051,7.6426,169.3213,6.8972,331.8341,4.1793,0.1232,0.0922,1.4000,0.2562,0.7285,6,1,79.40,24.55
GOODS-S,450996,53.203125,-27.735445,6.389999866485596,6.389999866485596,6.388043403625488,0.9964179396629333,6-8,45.1691,8.8305,84.6692,9.2149,105.4573,9.9832,91.6153,8.8586,114.9248,6.7733,132.8428,6.5056,127.1528,7.0748,0.1230,0.0822,1.4000,0.2463,0.6170,7,1,17.97,20.42
GOODS-S,451096,53.012608,-27.75415,6.730000019073486,6.730000019073486,6.726486682891846,0.9999805688858032,6-8,nan,nan,17.0523,16.7879,24.6621,11.8005,25.4684,7.8764,30.1351,8.1845,69.2522,7.3986,21.0052,4.3241,0.1232,0.0762,1.4000,0.2412,0.5699,6,1,4.86,9.36
GOODS-S,451097,53.01258,-27.754091,6.690000057220459,6.690000057220459,6.690158843994141,0.9914452433586121,6-8,nan,nan,0.9105,12.2434,11.5001,8.6820,15.9381,5.4985,16.6568,6.0066,37.3482,5.3861,13.8225,3.1463,0.0955,0.0761,1.4000,0.2033,0.5572,6,1,4.39,6.93
GOODS-S,451107,53.01009,-27.714415,7.519999980926514,7.519999980926514,7.5182623863220215,1.0,6-8,-2.1063,3.7755,13.2359,4.0026,18.2361,3.6548,13.8943,3.6817,12.9653,2.5349,12.5543,2.8712,21.7645,3.0688,0.0838,0.0693,1.4000,0.1811,0.6097,7,1,7.09,4.37
GOODS-S,451289,53.03872,-27.819468,6.070000171661377,6.070000171661377,6.067050933837891,0.9356557130813599,6-8,6.2824,1.4536,8.5404,1.6942,8.1361,1.1217,9.2402,0.7332,11.5521,0.7537,21.8658,0.6855,22.4275,0.8695,0.0666,0.0664,1.4000,0.1566,0.7030,7,1,25.80,31.90
GOODS-S,451349,53.241047,-27.84697,6.200000286102295,6.200000286102295,6.18068790435791,0.9726216793060303,6-8,nan,nan,20.1176,4.3044,22.3219,3.4743,29.1741,2.4393,31.0565,1.8389,49.6904,1.6618,37.8188,1.3571,0.1321,0.0861,1.4000,0.2626,0.6988,6,1,27.87,29.90
GOODS-S,451396,53.292397,-27.869993,6.579999923706055,6.579999923706055,6.576921463012695,0.9999778270721436,6-8,nan,nan,19.9594,1.9104,14.3986,1.4441,14.2433,0.9219,13.9223,1.0276,15.1762,1.0156,11.5096,1.0203,0.0760,0.0692,1.4000,0.1711,0.6856,6,1,11.28,14.94
GOODS-S,451446,52.953003,-27.82046,6.900000095367432,6.900000095367432,6.901455879211426,1.0,6-8,5.4779,3.0999,44.1378,3.2840,47.1682,3.1944,41.9142,3.2614,49.7100,2.2306,100.0741,2.2041,69.4215,2.4406,0.1206,0.0811,1.4000,0.2419,0.7597,7,1,28.44,45.40
GOODS-S,451453,53.20287,-27.735577,6.550000190734863,6.550000190734863,6.540441989898682,0.9936652183532715,6-8,26.4012,7.2296,41.3998,7.5551,43.9963,8.1786,46.7700,7.3485,67.7154,5.5323,87.4880,5.2755,86.9844,5.8782,0.1044,0.0838,1.4000,0.2229,0.5575,7,1,14.80,16.58
GOODS-S,451474,53.244877,-27.846186,6.889999866485596,6.889999866485596,6.888944625854492,0.9993090033531189,6-8,nan,nan,3.2125,1.1378,4.8532,1.1257,3.2965,0.7370,4.3722,0.6807,4.0687,0.6370,2.8720,0.6020,0.0729,0.0636,1.4000,0.1612,0.5395,6,1,4.77,6.39
GOODS-S,451488,52.999996,-27.922304,6.789999961853027,6.789999961853027,6.79100227355957,0.9999966621398926,6-8,nan,nan,129.0091,12.7291,133.7000,12.7442,179.4532,15.3862,186.2748,10.1834,313.0155,8.1937,235.4789,8.6542,0.1242,0.1001,1.4000,0.2656,0.6605,6,1,27.21,38.20
GOODS-S,451569,53.237328,-27.80425,6.889999866485596,6.889999866485596,6.8856329917907715,0.8168922662734985,6-8,nan,nan,22.8860,2.3547,14.8167,2.3145,20.1924,2.3199,18.2060,1.4323,25.7536,1.3308,17.1348,1.2314,0.1035,0.0953,1.4000,0.2343,0.6482,6,1,13.91,19.35
GOODS-S,451596,53.290897,-27.877426,6.550000190734863,6.550000190734863,6.537960529327393,0.9996834397315979,6-8,nan,nan,14.4970,1.9237,14.9189,1.2821,15.1786,1.0182,17.2791,0.9652,24.6621,0.8447,19.8196,0.8447,0.0816,0.0721,1.4000,0.1813,0.6696,6,1,23.46,29.20
GOODS-S,451600,52.97067,-27.804619,7.0,7.0,7.004458427429199,1.0000001192092896,6-8,37.4019,2.5559,179.0466,2.4698,180.1329,2.2947,184.8658,2.4547,121.1702,1.5917,284.5761,1.7279,252.4286,1.9189,0.0712,0.0701,1.4000,0.1664,0.8439,7,1,131.55,164.70
GOODS-S,451623,53.03161,-27.746641,6.700000286102295,6.700000286102295,6.703124046325684,1.0,6-8,7.6629,3.4521,24.2971,2.6555,21.2311,2.3046,20.6188,2.0795,20.1783,1.3589,37.7412,1.4206,16.4859,1.6800,0.0682,0.0644,1.4000,0.1561,0.7506,7,1,9.81,26.57
GOODS-S,451631,52.985413,-27.758574,10.84000015258789,10.84000015258789,10.828559875488281,0.999121904373169,10-15,-14.0774,nan,21.4923,10.4874,31.4580,8.9539,53.1939,16.1422,44.0978,3.1564,53.9311,3.0370,102.8094,4.5071,0.1726,0.0805,1.4000,0.3171,0.6653,6,1,22.81,17.76
GOODS-S,451756,52.947018,-27.814486,6.070000171661377,6.070000171661377,6.068434238433838,0.9743896126747131,6-8,3.8926,1.8130,11.0004,1.7910,10.9182,1.8205,7.4324,1.6430,10.5676,1.2199,22.4830,1.2132,25.6252,1.4380,0.0662,0.0648,1.4000,0.1542,0.6684,7,1,17.82,18.53
GOODS-S,451814,52.98635,-27.842041,7.480000019073486,7.480000019073486,7.483654022216797,0.9999999403953552,6-8,0.9673,3.5882,60.5694,3.4616,74.7050,2.5790,88.5959,3.6627,98.1046,2.4058,109.7058,1.8116,164.3579,2.4406,0.0922,0.0889,1.4000,0.2133,0.7334,7,1,67.34,60.56
GOODS-S,451820,52.974182,-27.787027,10.380000114440918,10.380000114440918,9.542940139770508,1.0,10-15,1.1403,1.5543,0.6685,1.1151,12.1905,1.2834,12.2844,1.2466,9.6491,0.8827,8.7245,0.8800,6.9131,1.1321,0.0646,0.0613,1.4000,0.1483,0.6600,7,1,6.11,9.91
GOODS-S,451822,53.29026,-27.854605,8.800000190734863,8.800000190734863,8.782524108886719,1.0,8-10,nan,nan,19.9924,6.6481,36.6432,7.1682,30.4817,1.9079,33.7964,3.2622,34.3588,3.2130,76.1311,1.7008,0.1168,0.0831,1.4000,0.2387,0.7728,6,1,44.76,10.69
GOODS-S,451824,53.29029,-27.854507,8.65999984741211,8.65999984741211,8.656405448913574,0.982421338558197,8-10,nan,nan,-3.8945,6.4899,-0.4770,7.0553,3.1164,1.8819,-0.6751,3.2268,-0.4236,3.1828,2.6644,1.6893,0.1157,0.0765,1.4000,0.2309,0.5203,6,1,1.58,-0.13
GOODS-S,451861,53.15827,-27.807142,6.769999980926514,6.769999980926514,6.772449493408203,0.8263562917709351,6-8,0.7612,1.7292,3.1175,1.4155,2.4443,1.5373,3.1291,1.3441,4.9776,0.9721,3.3820,1.0599,1.8755,1.2567,0.0962,0.0801,1.4000,0.2084,0.5883,7,1,1.49,3.19
GOODS-S,451889,53.149532,-27.931667,10.329999923706055,10.329999923706055,10.320723533630371,1.0,10-15,nan,nan,1.1539,1.5232,5.5153,2.3819,8.4821,3.0640,8.6964,1.4922,6.3946,1.4171,7.1257,1.8584,0.0740,0.0707,1.4000,0.1703,0.5510,6,1,3.83,4.51
GOODS-S,451935,52.995266,-27.932781,6.720000267028809,6.720000267028809,6.71809196472168,0.9994246363639832,6-8,nan,nan,116.4545,14.6762,138.0146,12.2264,112.8100,13.2101,178.7225,8.2902,278.3841,8.2912,214.7963,8.9296,0.1339,0.0886,1.4000,0.2673,0.6712,6,1,24.05,33.58
GOODS-S,451983,52.98671,-27.900991,6.450000286102295,6.450000286102295,6.451080799102783,0.9375285506248474,6-8,34.1135,8.1753,-3.0932,20.3645,28.2336,15.3201,40.7506,7.1344,27.9570,11.5399,36.0797,11.0123,31.5790,7.2154,0.1611,0.0818,1.4000,0.3009,0.5755,7,1,4.38,3.28
GOODS-S,452001,53.15253,-27.924603,6.800000190734863,6.800000190734863,6.7994184494018555,1.0,6-8,nan,nan,403.1494,2.6787,420.2328,3.8263,343.4357,4.4206,221.7267,2.0510,196.2494,1.8366,145.3829,2.0195,0.0692,0.0685,1.4000,0.1621,0.8334,6,1,71.99,106.86
GOODS-S,452055,53.198097,-27.729353,7.269999980926514,7.269999980926514,7.272130012512207,0.9996403455734253,6-8,0.5229,6.3219,14.3716,6.7388,24.5743,6.6520,30.3191,6.0172,30.7671,4.9015,39.1865,5.4852,51.4448,5.8217,0.0907,0.0809,1.4000,0.2024,0.5285,7,1,8.84,7.14
GOODS-S,452056,53.19829,-27.72936,7.289999961853027,7.289999961853027,7.289009094238281,1.0,6-8,7.4384,8.3362,56.2232,8.8907,33.7872,8.6630,40.4975,8.0947,48.3365,6.6439,41.6833,7.5917,109.6395,7.8379,0.1174,0.0943,1.4000,0.2508,0.6510,7,1,13.99,5.49
GOODS-S,452076,52.93162,-27.815744,6.590000152587891,6.590000152587891,6.5899882316589355,0.9986150860786438,6-8,5.2943,2.7852,10.9838,2.7691,8.1619,2.6267,6.0652,2.9621,10.8938,1.6451,17.4382,1.4417,10.2560,1.9872,0.0909,0.0771,1.4000,0.1985,0.6366,7,1,5.16,12.10
GOODS-S,452088,52.91618,-27.838982,8.1899995803833,8.1899995803833,8.179890632629395,1.0,8-10,3.1718,3.1595,30.1808,3.2198,38.4270,3.0586,33.7663,2.8754,35.9354,1.6833,47.2127,1.9641,101.9193,2.2295,0.0697,0.0644,1.4000,0.1580,0.7662,7,1,45.71,24.04
GOODS-S,452106,52.993763,-27.830927,10.779999732971191,10.779999732971191,9.22773265838623,1.0,10-15,-3.7851,19.5461,0.1903,14.2454,26.6024,3.0951,18.3273,6.3398,26.1615,3.9933,27.4367,2.2483,39.3888,3.4736,0.0898,0.0782,1.4000,0.1982,0.6973,7,1,11.34,12.20
GOODS-S,452107,52.993828,-27.830963,9.170000076293945,9.170000076293945,9.155427932739258,1.0000001192092896,8-10,-5.5159,15.5358,3.5458,11.8192,24.2396,2.6906,14.6603,5.4563,19.8896,3.4051,17.6174,1.9738,25.8043,3.1424,0.0798,0.0651,1.4000,0.1715,0.6599,7,1,8.21,8.93
GOODS-S,452108,52.993874,-27.831024,8.869999885559082,8.869999885559082,8.849982261657715,0.9999839067459106,8-10,6.4710,62.6457,6.8667,48.2218,3.9923,8.0289,-0.2292,17.7881,10.5845,11.1907,22.7896,6.0768,15.0008,8.7108,0.1966,0.1006,1.4000,0.3678,0.6862,7,1,1.72,3.75
GOODS-S,452222,52.92142,-27.846926,7.409999847412109,7.409999847412109,7.4119672775268555,1.0,6-8,13.1889,5.0039,102.1940,5.0221,84.4330,4.7284,71.5272,4.7003,64.8672,3.5865,64.3727,3.4810,110.4589,3.6420,0.1065,0.0803,1.4000,0.2221,0.7121,7,1,30.33,18.49
GOODS-S,452238,52.967583,-27.77706,11.069999694824219,11.069999694824219,11.057255744934082,0.9999998211860657,10-15,-1.5985,2.9448,1.0166,2.5998,24.2792,2.7619,29.6836,2.5463,26.2326,2.0373,21.3711,1.6121,31.6732,2.0617,0.1011,0.0956,1.4000,0.2316,0.6426,7,1,15.36,13.26
GOODS-S,452322,53.001682,-27.803112,7.180000305175781,7.180000305175781,7.1747965812683105,0.9983953833580017,6-8,6.4940,5.0575,19.1084,3.1360,19.7564,3.5036,17.7214,2.9999,13.8975,2.1029,12.4181,2.2682,5.0131,2.3223,0.1115,0.1028,1.4000,0.2525,0.5690,7,1,2.16,5.47
GOODS-S,452356,52.97121,-27.784813,8.600000381469727,8.600000381469727,8.590911865234375,0.9998133182525635,8-10,-0.8150,2.2306,2.6840,2.2124,5.9010,2.2398,5.0055,1.8884,3.8964,1.3220,5.4932,1.1524,9.4653,1.5398,0.0839,0.0747,1.4000,0.1871,0.6155,7,1,6.15,4.77
GOODS-S,452391,53.154114,-27.772686,6.869999885559082,6.869999885559082,6.865241050720215,0.9999986886978149,6-8,2.2054,2.4377,6.0435,2.1054,5.6963,2.3229,2.1965,2.0608,4.0993,1.5949,6.4665,1.9096,5.8345,2.1799,0.0903,0.0669,1.4000,0.1871,0.4832,7,1,2.68,3.39
GOODS-S,452481,52.993664,-27.78681,7.490000247955322,7.490000247955322,7.491537570953369,1.0,6-8,-0.6988,2.4617,22.0684,2.7217,23.4042,2.6078,20.0721,2.0203,18.9894,1.2593,18.2070,1.0680,38.4592,1.1787,0.0807,0.0671,1.4000,0.1748,0.7660,7,1,32.63,17.05
GOODS-S,452482,52.99357,-27.786818,7.480000019073486,7.480000019073486,7.476693153381348,0.9999998807907104,6-8,1.0880,2.5640,11.4732,2.8736,8.7348,2.7715,9.0312,2.1441,8.5734,1.3386,7.5100,1.1246,12.8728,1.2235,0.0844,0.0732,1.4000,0.1860,0.5350,7,1,10.52,6.68
GOODS-S,452492,53.070164,-27.78955,6.25,6.25,6.249405384063721,0.8579580187797546,6-8,nan,nan,10.7812,3.2186,16.0279,3.3066,15.4756,4.0400,15.9937,2.4914,14.6442,2.3528,13.2264,3.3982,0.1082,0.0887,1.4000,0.2329,0.5222,6,1,3.89,6.22
GOODS-S,452507,52.989788,-27.90278,6.309999942779541,6.309999942779541,6.310762405395508,0.8826112747192383,6-8,29.2772,6.2189,39.3382,18.1047,27.2093,13.9029,38.5328,7.2829,47.1842,10.4870,45.7100,9.3646,35.3021,6.8067,0.1345,0.0746,1.4000,0.2561,0.4910,7,1,5.19,4.88
GOODS-S,452589,52.97809,-27.762556,7.03000020980835,7.03000020980835,7.034801483154297,0.9985517263412476,6-8,2.8454,2.1813,6.0284,2.1815,5.2569,2.0941,5.4329,1.8960,5.8666,1.3121,6.3582,1.2558,8.7275,1.7708,0.0732,0.0666,1.4000,0.1648,0.5843,7,1,4.93,5.06
GOODS-S,452628,53.198994,-27.82223,6.340000152587891,6.340000152587891,6.3392014503479,0.9999960064888,6-8,6.2221,4.0090,13.0151,3.2760,10.0860,4.6627,9.3267,3.2093,11.3084,1.8974,15.0633,1.8101,15.8888,2.5807,0.0639,0.0576,1.4000,0.1432,0.6526,7,1,6.16,8.32
GOODS-S,452915,53.167828,-27.892555,6.210000038146973,6.210000038146973,6.21062707901001,0.9356614351272583,6-8,nan,nan,24.0881,3.4509,35.5743,4.0708,32.6337,5.6812,50.2506,2.3116,67.4236,2.1850,61.8071,2.7020,0.1006,0.0819,1.4000,0.2161,0.7421,6,1,22.87,30.86
GOODS-S,452953,53.070065,-27.852356,6.180000305175781,6.180000305175781,6.182875156402588,0.9999998211860657,6-8,1.4690,2.2687,7.0786,2.0177,4.1236,1.9695,4.1495,2.0779,4.0338,1.8223,11.0491,1.7353,7.4428,1.8440,0.1153,0.0861,1.4000,0.2395,0.6706,7,1,4.04,6.37
GOODS-S,452967,53.26729,-27.848886,8.130000114440918,8.130000114440918,8.113858222961426,0.9999996423721313,8-10,nan,nan,4.0650,1.1002,5.7517,1.4539,4.9382,1.4602,4.1110,1.0359,4.3497,0.8979,6.0313,0.8464,0.0878,0.0810,1.4000,0.1989,0.6714,6,1,7.13,4.84
GOODS-S,452997,53.00328,-27.71485,7.5,7.5,7.5001044273376465,1.0000001192092896,6-8,13.8096,7.4171,30.9966,8.7182,16.5959,7.8211,46.9834,9.1936,34.3372,5.8841,33.1350,6.1700,58.9066,6.6409,0.1749,0.0856,1.4000,0.3242,0.6108,7,1,8.87,5.37
GOODS-S,453014,53.248474,-27.843939,6.680000305175781,6.680000305175781,6.680230617523193,0.9995362162590027,6-8,nan,nan,5.9760,2.2979,4.0737,1.6177,3.7232,1.3535,2.3216,1.2317,5.2179,0.9065,2.6924,0.8564,0.0751,0.0708,1.4000,0.1718,0.5387,6,1,3.14,5.76
GOODS-S,453057,53.112354,-27.9574,6.579999923706055,6.579999923706055,6.568288326263428,0.9990984797477722,6-8,nan,nan,77.9952,9.6897,73.6659,7.2906,61.8104,8.3202,75.5879,6.1085,89.5639,4.9576,84.2100,5.7035,0.0870,0.0859,1.4000,0.2036,0.5815,6,1,14.76,18.07
GOODS-S,453160,53.26935,-27.848118,8.020000457763672,8.020000457763672,8.020841598510742,1.0,8-10,nan,nan,43.9903,0.9683,51.2149,1.2670,40.6933,0.8662,38.5247,0.7342,41.2340,0.7625,69.7222,0.6978,0.0793,0.0784,1.4008,0.1857,0.7994,6,1,99.92,54.08
GOODS-S,453161,53.26945,-27.848143,7.420000076293945,7.420000076293945,7.415375232696533,0.999999463558197,6-8,nan,nan,7.1007,1.0526,4.5218,1.3733,3.7731,0.9346,2.8173,0.8024,3.3649,0.8261,6.1378,0.7583,0.0851,0.0786,1.4000,0.1928,0.5566,6,1,8.09,4.07
GOODS-S,453187,52.97687,-27.830143,8.329999923706055,8.329999923706055,8.28402042388916,0.9989479184150696,8-10,1.3312,2.0639,8.1946,2.1002,5.7530,1.9457,10.2064,2.1101,7.0213,1.4409,8.0151,1.6706,10.1982,1.9176,0.0845,0.0824,1.4000,0.1965,0.5527,7,1,5.32,4.80
GOODS-S,453188,53.24545,-27.853191,6.260000228881836,6.260000228881836,6.226134300231934,0.9798492789268494,6-8,nan,nan,21.1698,1.6086,17.0757,1.4369,18.3610,1.0323,27.4672,0.8030,37.9704,0.7498,31.4289,0.8382,0.1019,0.0771,1.4000,0.2127,0.7012,6,1,37.50,50.64
GOODS-S,453189,53.294373,-27.866823,6.670000076293945,6.670000076293945,6.670243263244629,1.0,6-8,nan,nan,22.6678,1.8048,15.6485,1.4316,13.8444,1.8065,14.8586,0.9391,33.3120,1.0370,11.8690,0.8233,0.0751,0.0744,1.4000,0.1761,0.7026,6,1,14.42,32.12
GOODS-S,453238,53.05207,-27.750727,6.5,6.5,6.498272895812988,0.9999999403953552,6-8,63.8658,4.4324,94.0532,4.7261,75.3085,4.1581,97.1540,3.4575,139.5544,2.3573,368.1337,2.3841,747.1222,2.8303,0.0772,0.0767,1.4000,0.1813,0.8284,7,1,263.97,154.41
GOODS-S,453267,53.01877,-27.895994,6.190000057220459,6.190000057220459,6.184963226318359,0.9408228993415833,6-8,106.7438,22.7317,135.5371,15.3135,102.5523,19.8866,124.5977,7.2305,135.6996,9.7480,195.9529,6.9206,174.9877,4.4183,0.0962,0.0846,1.4000,0.2133,0.7262,7,1,39.60,28.31
GOODS-S,453294,53.070175,-27.858696,9.489999771118164,9.489999771118164,9.48611831665039,0.9999797344207764,8-10,-0.7914,1.6969,0.8752,1.5866,4.1841,1.5943,3.5431,1.4779,4.4818,1.1431,2.2176,1.2133,3.4014,1.3575,0.0927,0.0698,1.4000,0.1932,0.5722,7,1,2.51,1.83
GOODS-S,453338,53.03802,-27.742254,6.980000019073486,6.980000019073486,6.976762294769287,1.0000001192092896,6-8,5.6479,3.2481,13.8450,2.4330,13.7888,2.2787,6.7358,5.6137,11.9685,1.5020,12.3947,1.3705,9.1089,2.4161,0.0875,0.0742,1.4000,0.1910,0.6938,7,1,3.77,9.04
GOODS-S,453356,53.249935,-27.86666,6.349999904632568,6.349999904632568,6.345556735992432,0.9983940124511719,6-8,nan,nan,19.1201,1.3525,16.0885,1.5103,16.9277,0.6499,20.3465,0.6077,33.9399,0.6547,25.5428,0.7671,0.0764,0.0728,1.4000,0.1757,0.7647,6,1,33.30,51.84
GOODS-S,453366,52.996746,-27.849277,7.119999885559082,7.119999885559082,7.1222147941589355,1.0,6-8,1.1204,3.8599,35.2960,3.7765,41.4437,3.0452,44.8973,4.5967,35.7085,2.5090,39.1514,2.2688,53.8836,2.7543,0.1165,0.0975,1.4000,0.2530,0.6667,7,1,19.56,17.26
GOODS-S,453385,53.064693,-27.867239,8.819999694824219,8.819999694824219,8.818144798278809,0.9999999403953552,8-10,3.3856,6.0465,-3.0011,5.5456,6.2861,3.5480,7.0521,4.3959,6.3158,2.5196,10.7042,2.2325,5.5384,2.2897,0.0823,0.0631,1.4000,0.1727,0.5504,7,1,2.42,4.79
GOODS-S,453413,52.952896,-27.803345,6.329999923706055,6.329999923706055,6.312374114990234,1.0,6-8,12.3056,9.9723,24.5765,9.8980,29.8343,6.8647,25.5675,9.7952,19.7354,5.8063,30.4957,4.6589,26.8272,5.8116,0.1825,0.0787,1.4000,0.3308,0.6021,7,1,4.62,6.55
GOODS-S,453415,52.952812,-27.803457,6.570000171661377,6.570000171661377,6.568079471588135,0.9996495842933655,6-8,13.7495,5.4770,17.6273,5.5236,10.5787,3.7485,21.5096,5.1390,12.0369,3.1463,20.0304,2.5159,11.5845,3.2301,0.1114,0.0909,1.4000,0.2393,0.5920,7,1,3.59,7.96
GOODS-S,453431,52.97886,-27.82995,7.510000228881836,7.510000228881836,7.513782978057861,0.9996528029441833,6-8,-1.7757,2.1120,6.8627,2.2867,5.4559,2.2724,6.2464,2.2701,5.7035,1.7574,6.0799,1.5496,2.9839,2.4013,0.1009,0.0939,1.4000,0.2295,0.5330,7,1,1.24,3.92
GOODS-S,453576,53.149654,-27.710508,7.610000133514404,7.610000133514404,7.603785037994385,0.9994519352912903,6-8,-1.9799,8.6407,22.4604,8.2873,12.3474,9.1294,20.2828,8.2257,28.5875,4.7578,29.5751,4.2719,37.7547,5.8944,0.0927,0.0760,1.4000,0.1996,0.5405,7,1,6.41,6.92
GOODS-S,453631,52.961994,-27.80912,6.090000152587891,6.090000152587891,6.08701753616333,0.9166451096534729,6-8,31.1857,3.1476,37.1799,3.2738,32.5495,2.8354,29.9336,4.1097,32.6748,2.5361,38.2697,2.2446,36.0132,2.3317,0.0925,0.0794,1.4000,0.2030,0.6488,7,1,15.45,17.05
GOODS-S,453835,52.992554,-27.860723,7.480000019073486,7.480000019073486,7.483189105987549,0.9999999403953552,6-8,1.7980,3.0985,32.9970,2.9968,33.9258,2.4387,28.4765,3.0252,30.9185,2.5308,28.7148,2.0407,53.8201,2.6660,0.0917,0.0807,1.4000,0.2034,0.6797,7,1,20.19,14.07
GOODS-S,453933,53.251583,-27.839222,7.659999847412109,7.659999847412109,7.5899505615234375,0.9999998211860657,6-8,nan,nan,30.3611,2.1656,33.8956,2.4537,27.0607,1.3391,30.9809,1.2569,36.8105,1.3967,45.9033,0.9976,0.1009,0.0908,1.4000,0.2260,0.7043,6,1,46.01,26.36
GOODS-S,453945,53.003952,-27.864424,6.160000324249268,6.160000324249268,6.15894079208374,0.9031522870063782,6-8,35.0262,4.7292,44.8361,5.1363,46.5112,5.0083,46.3283,2.1877,70.8439,3.1986,74.4343,3.3096,74.5335,3.4594,0.1128,0.0804,1.4000,0.2307,0.6260,7,1,21.55,22.49
GOODS-S,453959,52.94161,-27.847803,6.900000095367432,6.900000095367432,6.895524978637695,0.9999998807907104,6-8,4.0547,3.1180,18.2230,3.0609,19.5841,3.1906,21.0798,3.6294,21.4701,1.9535,44.4127,2.1354,38.4881,2.2018,0.0766,0.0758,1.4000,0.1794,0.6816,7,1,17.48,20.80
GOODS-S,453960,52.941566,-27.847689,7.090000152587891,7.090000152587891,7.089637756347656,0.9994177222251892,6-8,-1.2061,3.2651,11.5957,3.2242,9.4185,3.3668,7.0570,3.8527,9.9426,2.0489,9.9743,2.2569,12.8193,2.3541,0.0795,0.0662,1.4000,0.1724,0.5134,7,1,5.45,4.42
GOODS-S,453981,53.070377,-27.789337,7.240000247955322,7.240000247955322,7.20495080947876,0.9999949932098389,6-8,nan,nan,35.3934,4.3451,22.4974,4.5721,21.7779,5.6091,31.1752,3.7188,46.1157,3.1974,39.2740,4.6303,0.1393,0.0867,1.4000,0.2732,0.5475,6,1,8.48,14.42
